id,provider,transactionHash,tokenBefore,tokenAfter,amountRaw,amountWETHAfter,conversionRate,reason
"0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c-15-1","0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","629000000000000000","0.7679300652298913","1.2208745075197","conversion-applied"
"0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c-15-2","0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","708700000000000000","0.767479578","1.0829400000000","swapped-token"
"0xb59dff7d65eec28ca2a5d0be23c61614d6900b656daa777ffe79a18f2e54f068-24-0","0xdb2eb4c7a3f4dba901f2112329daeffda553d894","0xb59dff7d65eec28ca2a5d0be23c61614d6900b656daa777ffe79a18f2e54f068","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","334103549364609684","0.334103549364609684","1.00000","swapped-token"
"0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842-11-0","0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","770000000000000000","0.77","1.00000","swapped-token"
"0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842-11-1","0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","629000000000000000","0.7679300652298913","1.2208745075197","conversion-applied"
"0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842-11-2","0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","708700000000000000","0.767479578","1.0829400000000","swapped-token"
"0x37a2a59839421746be0dd7cf020cae1dc90c524a6f38e1b26b1757ce9049c00c-63-0","0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x37a2a59839421746be0dd7cf020cae1dc90c524a6f38e1b26b1757ce9049c00c","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","2950000000000000000","2.95","1.00000","swapped-token"
"0x37a2a59839421746be0dd7cf020cae1dc90c524a6f38e1b26b1757ce9049c00c-63-1","0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x37a2a59839421746be0dd7cf020cae1dc90c524a6f38e1b26b1757ce9049c00c","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","4820000000000000000","5.884615126244954","1.2208745075197","conversion-applied"
"0x37a2a59839421746be0dd7cf020cae1dc90c524a6f38e1b26b1757ce9049c00c-63-2","0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x37a2a59839421746be0dd7cf020cae1dc90c524a6f38e1b26b1757ce9049c00c","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","2710000000000000000","2.9347674","1.0829400000000","swapped-token"
"0xa8539ffe17f836b658ad6ce3b87388dd12b7504abbd185053101d5ad560d8844-8-0","0xc89a761d1a596e41d8fffe2a79cda93cf6dce028","0xa8539ffe17f836b658ad6ce3b87388dd12b7504abbd185053101d5ad560d8844","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","6698861446808446409","6.698861446808446409","1.00000","swapped-token"
"0xa8539ffe17f836b658ad6ce3b87388dd12b7504abbd185053101d5ad560d8844-8-1","0xc89a761d1a596e41d8fffe2a79cda93cf6dce028","0xa8539ffe17f836b658ad6ce3b87388dd12b7504abbd185053101d5ad560d8844","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","10958033325244370461","13.37838353934218136","1.2208745075197","conversion-applied"
"0xa8539ffe17f836b658ad6ce3b87388dd12b7504abbd185053101d5ad560d8844-8-2","0xc89a761d1a596e41d8fffe2a79cda93cf6dce028","0xa8539ffe17f836b658ad6ce3b87388dd12b7504abbd185053101d5ad560d8844","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","6160845000000000000","6.6718254843","1.0829400000000","swapped-token"
"0xb141abe197263f856c680c95c06e2032c9ad1c4e9f87abb102de99bf6b5af830-9-0","0x1b648ade1ef219c87987cd60eba069a7faf1621f","0xb141abe197263f856c680c95c06e2032c9ad1c4e9f87abb102de99bf6b5af830","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","29556219961913937","0.029556219961913937","1.00000","swapped-token"
"0xb141abe197263f856c680c95c06e2032c9ad1c4e9f87abb102de99bf6b5af830-9-1","0x1b648ade1ef219c87987cd60eba069a7faf1621f","0xb141abe197263f856c680c95c06e2032c9ad1c4e9f87abb102de99bf6b5af830","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","48501843759158819","0.059214664613260458083","1.2208745075197","conversion-applied"
"0xb141abe197263f856c680c95c06e2032c9ad1c4e9f87abb102de99bf6b5af830-9-2","0x1b648ade1ef219c87987cd60eba069a7faf1621f","0xb141abe197263f856c680c95c06e2032c9ad1c4e9f87abb102de99bf6b5af830","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","27240000000000000","0.0294992856","1.0829400000000","swapped-token"
"0x7ad06a17379b89a7a87324ee237e2b77438faa99cedbb196dba32beb14b70daf-12-0","0x0c1856cb7444cc8596c706185b54535f45c2623b","0x7ad06a17379b89a7a87324ee237e2b77438faa99cedbb196dba32beb14b70daf","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","7394879000000000000","7.394879","1.00000","swapped-token"
"0x7ad06a17379b89a7a87324ee237e2b77438faa99cedbb196dba32beb14b70daf-12-1","0x0c1856cb7444cc8596c706185b54535f45c2623b","0x7ad06a17379b89a7a87324ee237e2b77438faa99cedbb196dba32beb14b70daf","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","12135018156518650530","14.815334315582325238","1.2208745075197","conversion-applied"
"0x7ad06a17379b89a7a87324ee237e2b77438faa99cedbb196dba32beb14b70daf-12-2","0x0c1856cb7444cc8596c706185b54535f45c2623b","0x7ad06a17379b89a7a87324ee237e2b77438faa99cedbb196dba32beb14b70daf","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","6815367601796525967","7.3806341906895298307","1.0829400000000","swapped-token"
"0xc2d9019362e6c8dcb832f9ca5b4a3945c77f16d103830e7dff9aed4371bbcee0-8-1","0x0c1856cb7444cc8596c706185b54535f45c2623b","0xc2d9019362e6c8dcb832f9ca5b4a3945c77f16d103830e7dff9aed4371bbcee0","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","235744643481349470","0.2878146255106997891","1.2208745075197","conversion-applied"
"0xc2d9019362e6c8dcb832f9ca5b4a3945c77f16d103830e7dff9aed4371bbcee0-8-2","0x0c1856cb7444cc8596c706185b54535f45c2623b","0xc2d9019362e6c8dcb832f9ca5b4a3945c77f16d103830e7dff9aed4371bbcee0","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","110264398203474033","0.1194097273904701693","1.0829400000000","swapped-token"
"0xc25a817a7ab390a3ea3988eab8fcad5abe2920c41d6364f1f6fb3129bd622bb8-41-0","0xb306899df6e9416bd0eca0d440a87fb051c3394d","0xc25a817a7ab390a3ea3988eab8fcad5abe2920c41d6364f1f6fb3129bd622bb8","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","1400000000000000000","1.4","1.00000","swapped-token"
"0xc25a817a7ab390a3ea3988eab8fcad5abe2920c41d6364f1f6fb3129bd622bb8-41-1","0xb306899df6e9416bd0eca0d440a87fb051c3394d","0xc25a817a7ab390a3ea3988eab8fcad5abe2920c41d6364f1f6fb3129bd622bb8","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","2299770000000000000","2.807730566158580469","1.2208745075197","conversion-applied"
"0xc25a817a7ab390a3ea3988eab8fcad5abe2920c41d6364f1f6fb3129bd622bb8-41-2","0xb306899df6e9416bd0eca0d440a87fb051c3394d","0xc25a817a7ab390a3ea3988eab8fcad5abe2920c41d6364f1f6fb3129bd622bb8","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","1292695252161211310","1.3999113963754621761","1.0829400000000","swapped-token"
"0xf466b262cbe33f2ac146d5687f44853f2bcff4852799b49b3c7b98bfe73bbbbb-13-0","0xc0b70c82a9ccf650b02386c9ef00043a6be05d66","0xf466b262cbe33f2ac146d5687f44853f2bcff4852799b49b3c7b98bfe73bbbbb","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","64966279382954188","0.064966279382954188","1.00000","swapped-token"
"0xf466b262cbe33f2ac146d5687f44853f2bcff4852799b49b3c7b98bfe73bbbbb-13-1","0xc0b70c82a9ccf650b02386c9ef00043a6be05d66","0xf466b262cbe33f2ac146d5687f44853f2bcff4852799b49b3c7b98bfe73bbbbb","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","106539759831135006","0.13007167681510406688","1.2208745075197","conversion-applied"
"0xf466b262cbe33f2ac146d5687f44853f2bcff4852799b49b3c7b98bfe73bbbbb-13-2","0xc0b70c82a9ccf650b02386c9ef00043a6be05d66","0xf466b262cbe33f2ac146d5687f44853f2bcff4852799b49b3c7b98bfe73bbbbb","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","59985885249239153","0.06496111457181104835","1.0829400000000","swapped-token"
"0x99be225f9ffc66d2e1f88b0ddffcbbc763efc2a4f4f46084d3fb7cd3017948a5-6-0","0xaf688171f9a426d8c78a907f78a9cc3da23c7230","0x99be225f9ffc66d2e1f88b0ddffcbbc763efc2a4f4f46084d3fb7cd3017948a5","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","6955901983383496890","6.95590198338349689","1.00000","swapped-token"
"0x99be225f9ffc66d2e1f88b0ddffcbbc763efc2a4f4f46084d3fb7cd3017948a5-6-1","0xaf688171f9a426d8c78a907f78a9cc3da23c7230","0x99be225f9ffc66d2e1f88b0ddffcbbc763efc2a4f4f46084d3fb7cd3017948a5","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","11428980627677705530","13.953351095268210526","1.2208745075197","conversion-applied"
"0x99be225f9ffc66d2e1f88b0ddffcbbc763efc2a4f4f46084d3fb7cd3017948a5-6-2","0xaf688171f9a426d8c78a907f78a9cc3da23c7230","0x99be225f9ffc66d2e1f88b0ddffcbbc763efc2a4f4f46084d3fb7cd3017948a5","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","6467914000000000000","7.00436278716","1.0829400000000","swapped-token"
"0x1a34d20166f6efbcb94cb876a78f777b2b0b4756919fb9d302fd73dbaaa41ec6-9-0","0xbf35825418f049aa23fcde554c964656fbfac040","0x1a34d20166f6efbcb94cb876a78f777b2b0b4756919fb9d302fd73dbaaa41ec6","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","100000000000000000","0.1","1.00000","swapped-token"
"0xe62f5a59e8aad03a06931c2ac50842492e4885476a158e1924563b0617470a3c-44-0","0x66088072a068ee4999b9f890fb2287c45e9f1530","0xe62f5a59e8aad03a06931c2ac50842492e4885476a158e1924563b0617470a3c","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","1000000000000000000","1","1.00000","swapped-token"
"0xe62f5a59e8aad03a06931c2ac50842492e4885476a158e1924563b0617470a3c-44-1","0x66088072a068ee4999b9f890fb2287c45e9f1530","0xe62f5a59e8aad03a06931c2ac50842492e4885476a158e1924563b0617470a3c","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","1000000000000000000","1.2208745075197","1.2208745075197","conversion-applied"
"0xe62f5a59e8aad03a06931c2ac50842492e4885476a158e1924563b0617470a3c-44-2","0x66088072a068ee4999b9f890fb2287c45e9f1530","0xe62f5a59e8aad03a06931c2ac50842492e4885476a158e1924563b0617470a3c","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","1000000000000000000","1.08294","1.0829400000000","swapped-token"
"0x39d8101ed52fcb6e42a734c45c0d6f6bcc876d44c6988614789f7072ddb1ed83-22-2","0xbf35825418f049aa23fcde554c964656fbfac040","0x39d8101ed52fcb6e42a734c45c0d6f6bcc876d44c6988614789f7072ddb1ed83","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","100000000000000000","0.108294","1.0829400000000","swapped-token"
"0x358efd9a692c378272ed1a215469d46d7e86b17e4ebccf6f2410bdd74c0b9b49-37-0","0x66088072a068ee4999b9f890fb2287c45e9f1530","0x358efd9a692c378272ed1a215469d46d7e86b17e4ebccf6f2410bdd74c0b9b49","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","1000000000000000000","1","1.00000","swapped-token"
"0x358efd9a692c378272ed1a215469d46d7e86b17e4ebccf6f2410bdd74c0b9b49-37-1","0x66088072a068ee4999b9f890fb2287c45e9f1530","0x358efd9a692c378272ed1a215469d46d7e86b17e4ebccf6f2410bdd74c0b9b49","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","1000000000000000000","1.2208745075197","1.2208745075197","conversion-applied"
"0x358efd9a692c378272ed1a215469d46d7e86b17e4ebccf6f2410bdd74c0b9b49-37-2","0x66088072a068ee4999b9f890fb2287c45e9f1530","0x358efd9a692c378272ed1a215469d46d7e86b17e4ebccf6f2410bdd74c0b9b49","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","1000000000000000000","1.08294","1.0829400000000","swapped-token"
"0xb4e896ca05fd4c17019c98d82ad94d75893afd6c07d9be3ea1d723dc9c516506-13-0","0x66088072a068ee4999b9f890fb2287c45e9f1530","0xb4e896ca05fd4c17019c98d82ad94d75893afd6c07d9be3ea1d723dc9c516506","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","1000000000000000000","1","1.00000","swapped-token"
"0xb4e896ca05fd4c17019c98d82ad94d75893afd6c07d9be3ea1d723dc9c516506-13-1","0x66088072a068ee4999b9f890fb2287c45e9f1530","0xb4e896ca05fd4c17019c98d82ad94d75893afd6c07d9be3ea1d723dc9c516506","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","900000000000000000","1.09878705676773","1.2208745075197","conversion-applied"
"0xb4e896ca05fd4c17019c98d82ad94d75893afd6c07d9be3ea1d723dc9c516506-13-2","0x66088072a068ee4999b9f890fb2287c45e9f1530","0xb4e896ca05fd4c17019c98d82ad94d75893afd6c07d9be3ea1d723dc9c516506","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","1000000000000000000","1.08294","1.0829400000000","swapped-token"
"0x37292848885a5dd2006f03d3f7a14ecbf2c4d40cf66871a63637e9f3e2fa0d16-84-0","0x66088072a068ee4999b9f890fb2287c45e9f1530","0x37292848885a5dd2006f03d3f7a14ecbf2c4d40cf66871a63637e9f3e2fa0d16","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","3500000000000000000","3.5","1.00000","swapped-token"
"0x37292848885a5dd2006f03d3f7a14ecbf2c4d40cf66871a63637e9f3e2fa0d16-84-1","0x66088072a068ee4999b9f890fb2287c45e9f1530","0x37292848885a5dd2006f03d3f7a14ecbf2c4d40cf66871a63637e9f3e2fa0d16","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","2834495000000000000","3.4605626871920520515","1.2208745075197","conversion-applied"
"0x37292848885a5dd2006f03d3f7a14ecbf2c4d40cf66871a63637e9f3e2fa0d16-84-2","0x66088072a068ee4999b9f890fb2287c45e9f1530","0x37292848885a5dd2006f03d3f7a14ecbf2c4d40cf66871a63637e9f3e2fa0d16","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","3467195000000000000","3.7547641533","1.0829400000000","swapped-token"
"0x075d0ae5b798eca97162a97705ea45065a2b4ace4556b0b51f7434032bd7403f-10-0","0xaf688171f9a426d8c78a907f78a9cc3da23c7230","0x075d0ae5b798eca97162a97705ea45065a2b4ace4556b0b51f7434032bd7403f","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","7379900000000000000","7.3799","1.00000","swapped-token"
"0x075d0ae5b798eca97162a97705ea45065a2b4ace4556b0b51f7434032bd7403f-10-1","0xaf688171f9a426d8c78a907f78a9cc3da23c7230","0x075d0ae5b798eca97162a97705ea45065a2b4ace4556b0b51f7434032bd7403f","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","12082000000000000000","14.7506057998530154","1.2208745075197","conversion-applied"
"0x075d0ae5b798eca97162a97705ea45065a2b4ace4556b0b51f7434032bd7403f-10-2","0xaf688171f9a426d8c78a907f78a9cc3da23c7230","0x075d0ae5b798eca97162a97705ea45065a2b4ace4556b0b51f7434032bd7403f","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","7391074000000000000","8.00408967756","1.0829400000000","swapped-token"
"0xe234b5f8cd184ffbc06a335cdd351169746543a14c4ab0e8cc3115440d25de92-674-0","0xf669fcc6d0dd3b70f61ad3be19c305b99811e3a2","0xe234b5f8cd184ffbc06a335cdd351169746543a14c4ab0e8cc3115440d25de92","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","10000000000000000","0.01","1.00000","swapped-token"
"0xb10015b912974eaac45d2828d2618a4f5aad9dc27fb81e0e729304a9d1d8f3e1-3-0","0xf669fcc6d0dd3b70f61ad3be19c305b99811e3a2","0xb10015b912974eaac45d2828d2618a4f5aad9dc27fb81e0e729304a9d1d8f3e1","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","990000000000000000","0.99","1.00000","swapped-token"
"0xe0c9f55976f7db0c6cef20811213d3ba92f8386b0067d9cbf8cf81af0f7a0b9e-16-0","0xd065341029327373f1849bbdcf4fb501ac983163","0xe0c9f55976f7db0c6cef20811213d3ba92f8386b0067d9cbf8cf81af0f7a0b9e","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","35671366604966214","0.035671366604966214","1.00000","swapped-token"
"0x868ac55586b0f7201aed018b5a3051d89427dfa20b83b3ef11b7bb682f8ffe19-13-0","0x27ce87b944e744eb415168d4da672a2135c4b06e","0x868ac55586b0f7201aed018b5a3051d89427dfa20b83b3ef11b7bb682f8ffe19","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","10000000000000000000","10","1.00000","swapped-token"
"0x868ac55586b0f7201aed018b5a3051d89427dfa20b83b3ef11b7bb682f8ffe19-13-1","0x27ce87b944e744eb415168d4da672a2135c4b06e","0x868ac55586b0f7201aed018b5a3051d89427dfa20b83b3ef11b7bb682f8ffe19","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","13520648637800794695","16.507015247021947885","1.2208745075197","conversion-applied"
"0x868ac55586b0f7201aed018b5a3051d89427dfa20b83b3ef11b7bb682f8ffe19-13-2","0x27ce87b944e744eb415168d4da672a2135c4b06e","0x868ac55586b0f7201aed018b5a3051d89427dfa20b83b3ef11b7bb682f8ffe19","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","8490085000000000000","9.1942526499","1.0829400000000","swapped-token"
"0x657ac382fca72531ea3f684fc2e7a6f65b2bff93de2ac9322fa7253f934be72e-9-0","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0x657ac382fca72531ea3f684fc2e7a6f65b2bff93de2ac9322fa7253f934be72e","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","4148905375739917283","4.148905375739917283","1.00000","swapped-token"
"0x657ac382fca72531ea3f684fc2e7a6f65b2bff93de2ac9322fa7253f934be72e-9-1","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0x657ac382fca72531ea3f684fc2e7a6f65b2bff93de2ac9322fa7253f934be72e","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","6799807636063821306","8.301711798908113286","1.2208745075197","conversion-applied"
"0x657ac382fca72531ea3f684fc2e7a6f65b2bff93de2ac9322fa7253f934be72e-9-2","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0x657ac382fca72531ea3f684fc2e7a6f65b2bff93de2ac9322fa7253f934be72e","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","3835894791040408713","4.1540439050093002117","1.0829400000000","swapped-token"
"0xffef2b10bcdfb4b8f9a81c6c1483e5eb6816875d5eb2be6a643f26d6e0bbd95f-3-0","0xe373b616c78755b44754ca3809ad95ab5393c57b","0xffef2b10bcdfb4b8f9a81c6c1483e5eb6816875d5eb2be6a643f26d6e0bbd95f","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","1000000000000000","0.001","1.00000","swapped-token"
"0x069d8d5dec515113bbdb010dff8f821ec389689a9ee22ff91baa1a2fd86ad493-23-0","0x29f82d09c2afd12f3c10ee49cd713331f4a7228e","0x069d8d5dec515113bbdb010dff8f821ec389689a9ee22ff91baa1a2fd86ad493","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","3096433594280239219","3.096433594280239219","1.00000","swapped-token"
"0x069d8d5dec515113bbdb010dff8f821ec389689a9ee22ff91baa1a2fd86ad493-23-1","0x29f82d09c2afd12f3c10ee49cd713331f4a7228e","0x069d8d5dec515113bbdb010dff8f821ec389689a9ee22ff91baa1a2fd86ad493","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","5074776150000000000","6.1956648329039692152","1.2208745075197","conversion-applied"
"0x069d8d5dec515113bbdb010dff8f821ec389689a9ee22ff91baa1a2fd86ad493-23-2","0x29f82d09c2afd12f3c10ee49cd713331f4a7228e","0x069d8d5dec515113bbdb010dff8f821ec389689a9ee22ff91baa1a2fd86ad493","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","2862773248968011397","3.1002116622374182623","1.0829400000000","swapped-token"
"0x42dcc1cc6f4f2287fa22bcb8649a7c2059afdd9c8c71d347f17541e47f782181-3-0","0xe373b616c78755b44754ca3809ad95ab5393c57b","0x42dcc1cc6f4f2287fa22bcb8649a7c2059afdd9c8c71d347f17541e47f782181","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","5000000000000000","0.005","1.00000","swapped-token"
"0x6cedd3ba920ad29f70cbe62780d0a9779dfc020aeb7a139dfad9777527e1072b-3-0","0xe373b616c78755b44754ca3809ad95ab5393c57b","0x6cedd3ba920ad29f70cbe62780d0a9779dfc020aeb7a139dfad9777527e1072b","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","50000000000000000","0.05","1.00000","swapped-token"
"0x4f9d11970a3bf2bb74cfb374b96c5c4ffd44f1d03e8ea5f43505cf5fdfc66eee-13-0","0xe373b616c78755b44754ca3809ad95ab5393c57b","0x4f9d11970a3bf2bb74cfb374b96c5c4ffd44f1d03e8ea5f43505cf5fdfc66eee","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","100000000000000000","0.1","1.00000","swapped-token"
"0x86ebe9bc871f337044757bd0e61b8d6d528238b53ca4ba76bd6bf65bed3db2e6-5-0","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0x86ebe9bc871f337044757bd0e61b8d6d528238b53ca4ba76bd6bf65bed3db2e6","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","3109104938862267259","3.109104938862267259","1.00000","swapped-token"
"0x86ebe9bc871f337044757bd0e61b8d6d528238b53ca4ba76bd6bf65bed3db2e6-5-1","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0x86ebe9bc871f337044757bd0e61b8d6d528238b53ca4ba76bd6bf65bed3db2e6","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","5092700000000000000","6.21754760444557619","1.2208745075197","conversion-applied"
"0x86ebe9bc871f337044757bd0e61b8d6d528238b53ca4ba76bd6bf65bed3db2e6-5-2","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0x86ebe9bc871f337044757bd0e61b8d6d528238b53ca4ba76bd6bf65bed3db2e6","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","2870800000000000000","3.108904152","1.0829400000000","swapped-token"
